datetime,t_outdoor,hour,day_of_week,month,is_weekend,is_night,t_room_target,t_vorlauf_ideal,t_vorlauf_model1,t_vorlauf_model2,t_vorlauf_model3
2023-11-19 04:45:00,4.55,4,6,11,True,True,16.0,36.03,36.78164125490977,33.15437746107168,35.76622023299928
2023-11-19 05:00:00,4.6,5,6,11,True,True,16.0,35.96,36.24437242489812,31.995776258083158,38.293511050690014
2023-11-19 05:15:00,4.625,5,6,11,True,True,16.0,35.925,37.42656913885071,37.59404975721762,40.56659949940183
2023-11-19 05:30:00,4.65,5,6,11,True,True,16.0,35.89,31.835151560501146,35.52459411809028,28.277661793665864
2023-11-19 05:45:00,4.675,5,6,11,True,True,16.0,35.855,36.87181297929636,32.66545784239602,31.211998409263067
2023-11-19 06:00:00,4.7,6,6,11,True,False,20.0,41.42,40.43888647530886,41.70552762513172,46.59342150948727
2023-11-19 06:15:00,4.7,6,6,11,True,False,20.0,41.42,38.674050654715316,40.09936265857049,38.300666532603444
2023-11-19 06:30:00,4.7,6,6,11,True,False,20.0,41.42,42.186803899287476,34.15724005285639,33.27532043852637
2023-11-19 06:45:00,4.7,6,6,11,True,False,20.0,41.42,43.48048781774444,36.74054933376306,43.245217137153965
2023-11-19 07:00:00,4.7,7,6,11,True,False,20.0,41.42,41.21382722805846,38.26965231481518,47.39522573047721
2023-11-19 07:15:00,4.8,7,6,11,True,False,20.0,41.28,42.70931182080441,44.4556995535624,44.90792598408114
2023-11-19 07:30:00,4.9,7,6,11,True,False,20.0,41.14,43.55841738698297,39.712920111940086,36.82136378604965
2023-11-19 07:45:00,5.0,7,6,11,True,False,20.0,41.0,42.97237168037607,44.38409625296806,41.98138395936482
2023-11-19 08:00:00,5.1,8,6,11,True,False,20.0,40.86,43.31994679405709,40.56233882607026,42.704186109442745
2023-11-19 08:15:00,5.2749999999999995,8,6,11,True,False,20.0,40.615,41.72819123660784,38.31215732398411,44.10064409526157
2023-11-19 08:30:00,5.449999999999999,8,6,11,True,False,20.0,40.370000000000005,40.48315045835239,40.41194297721735,33.79116724183499
2023-11-19 08:45:00,5.625,8,6,11,True,False,20.0,40.125,37.72205128215425,43.133721697364265,42.159280249539236
2023-11-19 09:00:00,5.8,9,6,11,True,False,20.0,39.879999999999995,39.51090626780507,38.860707941256926,42.82100924802709
2023-11-19 09:15:00,6.075,9,6,11,True,False,20.0,39.495000000000005,38.230130107025715,39.317281765832334,34.62813751002606
2023-11-19 09:30:00,6.35,9,6,11,True,False,20.0,39.11,42.36641407624672,35.72495956582758,34.62813751002606
2023-11-19 09:45:00,6.625,9,6,11,True,False,20.0,38.724999999999994,38.46117128135149,36.4373892133658,33.82716735080613
2023-11-19 10:00:00,6.9,10,6,11,True,False,20.0,38.34,38.52480721017673,34.411754399102016,46.55335061996764
2023-11-19 10:15:00,7.45,10,6,11,True,False,20.0,37.57,38.3972280640607,40.83290927077352,33.56552902863077
2023-11-19 10:30:00,8.0,10,6,11,True,False,20.0,36.8,36.86540366955868,37.84218879896895,41.518898286072044
2023-11-19 10:45:00,8.55,10,6,11,True,False,20.0,36.03,38.572576560646134,35.83962454567965,44.981426936692884
2023-11-19 11:00:00,9.1,11,6,11,True,False,20.0,35.26,34.32602595739832,32.17626830498338,43.57020029723505
2023-11-19 11:15:00,9.525,11,6,11,True,False,20.0,34.665,34.95691118285586,38.82418175890794,33.841689268821845
2023-11-19 11:30:00,9.95,11,6,11,True,False,20.0,34.07,32.95629412145293,36.634058779505544,34.77416305282265
2023-11-19 11:45:00,10.375,11,6,11,True,False,20.0,33.475,31.49496623316894,36.993009256752835,31.939202901847693
2023-11-19 12:00:00,10.8,12,6,11,True,False,20.0,32.879999999999995,31.962346363642066,37.41056801913156,29.4300422164074
2023-11-19 12:15:00,10.850000000000001,12,6,11,True,False,20.0,32.809999999999995,32.75444480442738,41.51261983761101,37.35525333932931
2023-11-19 12:30:00,10.9,12,6,11,True,False,20.0,32.739999999999995,32.09604666322411,44.8174972222279,34.6594034284464
2023-11-19 12:45:00,10.95,12,6,11,True,False,20.0,32.67,31.631368530189217,43.69047433063852,32.793809045040575
2023-11-19 13:00:00,11.0,13,6,11,True,False,20.0,32.6,30.490523804492252,38.50995751505467,
2023-11-19 13:15:00,11.125,13,6,11,True,False,20.0,32.425,32.30034164105695,30.84617636912573,35.85977265074156
2023-11-19 13:30:00,11.25,13,6,11,True,False,20.0,32.25,29.992919438953496,33.10953010418876,30.195247392066474
2023-11-19 13:45:00,11.375,13,6,11,True,False,20.0,32.075,33.21508394553441,32.619550482882616,38.86901640577786
2023-11-19 14:00:00,11.5,14,6,11,True,False,20.0,31.9,32.023659629401756,26.9290814604457,36.56402811548021
2023-11-19 14:15:00,11.4,14,6,11,True,False,20.0,32.04,29.853672750802602,27.805354291311577,34.876508684512565
2023-11-19 14:30:00,11.3,14,6,11,True,False,20.0,32.18,31.716186384425203,29.835370728092776,
2023-11-19 14:45:00,11.2,14,6,11,True,False,20.0,32.32,31.191765391614126,29.29902304377698,34.43632248177557
2023-11-19 15:00:00,11.1,15,6,11,True,False,20.0,32.46,32.93876176562877,35.81115217002481,34.58609529883268
2023-11-19 15:15:00,10.9,15,6,11,True,False,20.0,32.739999999999995,34.75067566903471,28.49518189193512,32.89460144041701
2023-11-19 15:30:00,10.7,15,6,11,True,False,20.0,33.019999999999996,30.20724129553138,34.83344911642512,34.07953926575374
2023-11-19 15:45:00,10.5,15,6,11,True,False,20.0,33.3,33.47253911872112,37.218972812860734,24.134968164378392
2023-11-19 16:00:00,10.3,16,6,11,True,False,20.0,33.58,33.33980080665004,31.385306586431266,29.047738984717306
2023-11-19 16:15:00,10.175,16,6,11,True,False,20.0,33.754999999999995,34.7620101146757,13.343023742621043,31.651550097814788
2023-11-19 16:30:00,10.05,16,6,11,True,False,20.0,33.93,34.24979494235653,40.50760681752278,35.369716739809554
2023-11-19 16:45:00,9.925,16,6,11,True,False,20.0,34.105,32.977046002391766,35.85443985257431,31.310410264611747
2023-11-19 17:00:00,9.8,17,6,11,True,False,20.0,34.28,33.80141909650008,38.27555824613435,32.82280378826869
2023-11-19 17:15:00,9.65,17,6,11,True,False,20.0,34.489999999999995,33.29596121479476,32.35362180055361,28.713221473199816
2023-11-19 17:30:00,9.5,17,6,11,True,False,20.0,34.7,36.3140107078979,36.01806645066072,27.39351477755407
2023-11-19 17:45:00,9.35,17,6,11,True,False,20.0,34.91,34.94196747300791,35.254092428424144,55.10718314122879
2023-11-19 18:00:00,9.2,18,6,11,True,False,20.0,35.12,37.97178602862951,34.13844982189788,
2023-11-19 18:15:00,9.1,18,6,11,True,False,20.0,35.26,35.169008779278066,31.342105708133005,43.792987806762824
2023-11-19 18:30:00,9.0,18,6,11,True,False,20.0,35.4,34.337389849634306,33.85560855620398,37.53977165849997
2023-11-19 18:45:00,8.9,18,6,11,True,False,20.0,35.54,33.26942841108076,36.59475602949425,36.92514955101538
2023-11-19 19:00:00,8.8,19,6,11,True,False,20.0,35.68,32.975290485616085,38.379190078253515,34.230106713632935
2023-11-19 19:15:00,8.850000000000001,19,6,11,True,False,20.0,35.61,33.23379608549176,36.46747293016529,26.493175715545874
2023-11-19 19:30:00,8.9,19,6,11,True,False,20.0,35.54,35.94068997651723,33.289619535753346,40.45027908218955
2023-11-19 19:45:00,8.95,19,6,11,True,False,20.0,35.47,36.2330875348449,38.15976580041056,35.596829226444314
2023-11-19 20:00:00,9.0,20,6,11,True,False,20.0,35.4,33.0282139469518,34.23754365426351,36.55182685685123
2023-11-19 20:15:00,8.9,20,6,11,True,False,20.0,35.54,36.882557471114175,39.63931633315403,37.75990476881126
2023-11-19 20:30:00,8.8,20,6,11,True,False,20.0,35.68,34.95540842247484,38.10804041924749,26.05161712099396
2023-11-19 20:45:00,8.7,20,6,11,True,False,20.0,35.82,36.04018951797833,36.619091342738855,39.85720520288301
2023-11-19 21:00:00,8.6,21,6,11,True,False,20.0,35.96,38.37833094238314,36.210899882198035,38.50365865602821
2023-11-19 21:15:00,8.55,21,6,11,True,False,20.0,36.03,37.375258973798296,36.81773697929072,34.35033478438883
2023-11-19 21:30:00,8.5,21,6,11,True,False,20.0,36.099999999999994,35.69720402814124,37.45112132270303,27.21678935023303
2023-11-19 21:45:00,8.45,21,6,11,True,False,20.0,36.17,34.83321166187707,37.270866302665134,42.876089116693656
2023-11-19 22:00:00,8.4,22,6,11,True,True,16.0,30.64,27.41227689800604,27.798909076977885,23.64628547093002
2023-11-19 22:15:00,8.4,22,6,11,True,True,16.0,30.64,29.56127002113637,33.681611924063816,57.399227107553266
2023-11-19 22:30:00,8.4,22,6,11,True,True,16.0,30.64,30.323304641758458,32.0260468685597,18.971089005802412
2023-11-19 22:45:00,8.4,22,6,11,True,True,16.0,30.64,29.159230709273224,30.686221803110104,52.30189489612556
2023-11-19 23:00:00,8.4,23,6,11,True,True,16.0,30.64,30.443114549361542,28.020248256385404,32.449368319470956
2023-11-19 23:15:00,8.35,23,6,11,True,True,16.0,30.71,30.825277824438153,27.529158560307348,32.08843683266334
2023-11-19 23:30:00,8.3,23,6,11,True,True,16.0,30.779999999999998,30.44271602728788,31.795107354888476,37.33510210475607
2023-11-19 23:45:00,8.25,23,6,11,True,True,16.0,30.85,29.874996128764813,30.68917941012902,25.84807060206661
2023-11-20 00:00:00,8.2,0,0,11,False,True,16.0,30.92,31.172982007950093,27.790562144137724,27.455570315042678
2023-11-20 00:15:00,8.25,0,0,11,False,True,16.0,30.85,31.512910974354114,32.19627072435067,31.803499394176956
2023-11-20 00:30:00,8.3,0,0,11,False,True,16.0,30.779999999999998,29.144401383835728,31.52858611252902,29.71219972125912
2023-11-20 00:45:00,8.35,0,0,11,False,True,16.0,30.71,32.82639856961941,34.37982239310963,31.019535288849053
2023-11-20 01:00:00,8.4,1,0,11,False,True,16.0,30.64,30.49211780157361,27.54459284629725,29.130247957140657
2023-11-20 01:15:00,8.55,1,0,11,False,True,16.0,30.43,30.45827443441727,32.832755263140534,33.570851458375635
2023-11-20 01:30:00,8.7,1,0,11,False,True,16.0,30.22,31.282321634884834,27.743696244650344,20.54905934078114
2023-11-20 01:45:00,8.85,1,0,11,False,True,16.0,30.009999999999998,30.35982419689525,35.428734322105726,20.612437645870042
2023-11-20 02:00:00,9.0,2,0,11,False,True,16.0,29.799999999999997,31.229704950869866,33.036098357369404,28.819292962069365
2023-11-20 02:15:00,9.1,2,0,11,False,True,16.0,29.66,30.090686247802736,28.835804337643246,34.933178899595816
2023-11-20 02:30:00,9.2,2,0,11,False,True,16.0,29.52,28.601343938039342,28.510803892107067,25.06826720206019
2023-11-20 02:45:00,9.3,2,0,11,False,True,16.0,29.38,29.92225528780915,26.556702111286988,29.31434370375293
2023-11-20 03:00:00,9.4,3,0,11,False,True,16.0,29.24,27.524410689019007,34.91167878711599,28.126301757516508
2023-11-20 03:15:00,9.375,3,0,11,False,True,16.0,29.275,29.437839558664784,35.94234703858075,36.72808937157639
2023-11-20 03:30:00,9.350000000000001,3,0,11,False,True,16.0,29.309999999999995,29.260155014033305,20.686260899001127,26.477787357345484
2023-11-20 03:45:00,9.325000000000001,3,0,11,False,True,16.0,29.345,29.032824714091188,45.323122722166644,34.96249004958097
2023-11-20 04:00:00,9.3,4,0,11,False,True,16.0,29.38,29.187193732841603,26.464322371133253,24.178082510587153
2023-11-20 04:15:00,9.25,4,0,11,False,True,16.0,29.45,26.62722643175354,31.67844934425704,25.15984204195147
2023-11-20 04:30:00,9.2,4,0,11,False,True,16.0,29.52,28.696912638388557,29.49120898087176,33.796030937049586
2023-11-20 04:45:00,9.15,4,0,11,False,True,16.0,29.589999999999996,29.72926735171167,27.358009523186325,27.061682482335637
2023-11-20 05:00:00,9.1,5,0,11,False,True,16.0,29.66,29.899784587996102,29.436068857575833,35.35264358240365
2023-11-20 05:15:00,9.05,5,0,11,False,True,16.0,29.729999999999997,28.18848728861106,31.76438196420492,26.158434067926944
2023-11-20 05:30:00,9.0,5,0,11,False,True,16.0,29.799999999999997,31.69856176129705,31.535211867361202,33.344038976185985
2023-11-20 05:45:00,8.95,5,0,11,False,True,16.0,29.87,28.57073772767825,31.76796155281287,35.732717864636705
2023-11-20 06:00:00,8.9,6,0,11,False,False,20.0,35.54,36.994185800790106,29.313813523010783,33.52935634741105
2023-11-20 06:15:00,8.9,6,0,11,False,False,20.0,35.54,36.180791542807526,40.903041852008485,22.81933935794576
2023-11-20 06:30:00,8.9,6,0,11,False,False,20.0,35.54,34.57065903523429,38.2479023796123,25.98258375012372
2023-11-20 06:45:00,8.9,6,0,11,False,False,20.0,35.54,38.202966338914266,35.68705290471651,42.475239161256106
2023-11-20 07:00:00,8.9,7,0,11,False,False,20.0,35.54,33.74954475236528,34.96664653226847,35.35313900691647
2023-11-20 07:15:00,8.9,7,0,11,False,False,20.0,35.54,36.918731260415,42.22336905877348,39.94178204148797
2023-11-20 07:30:00,8.9,7,0,11,False,False,20.0,35.54,37.040873477064466,33.4909209966997,29.438294933872132
2023-11-20 07:45:00,8.9,7,0,11,False,False,20.0,35.54,34.53406968638503,37.55756169657363,38.3518340789249
2023-11-20 08:00:00,8.9,8,0,11,False,False,20.0,35.54,37.628697950096495,31.704880189007614,40.75333516638885
2023-11-20 08:15:00,8.95,8,0,11,False,False,20.0,35.47,35.09493022810157,37.78696859308422,31.831607231461103
2023-11-20 08:30:00,9.0,8,0,11,False,False,20.0,35.4,35.833040443919785,28.834641800177145,33.33088530691814
2023-11-20 08:45:00,9.05,8,0,11,False,False,20.0,35.33,35.72048275815683,32.479017064550966,33.33296661341737
2023-11-20 09:00:00,9.1,9,0,11,False,False,20.0,35.26,35.058536887794176,37.87977074739242,32.017011782638924
2023-11-20 09:15:00,9.275,9,0,11,False,False,20.0,35.015,36.231212409739676,36.781723743255526,36.19570750799627
2023-11-20 09:30:00,9.45,9,0,11,False,False,20.0,34.769999999999996,35.96023308082832,37.27963932221617,30.043169259352435
2023-11-20 09:45:00,9.625,9,0,11,False,False,20.0,34.525,31.902202040142726,37.64301673466184,42.56385853586063
2023-11-20 10:00:00,9.8,10,0,11,False,False,20.0,34.28,36.23651036431723,30.90093148113603,32.18947175877579
2023-11-20 10:15:00,9.975000000000001,10,0,11,False,False,20.0,34.035,31.541262017946487,36.11720941075672,39.81355381652291
2023-11-20 10:30:00,10.15,10,0,11,False,False,20.0,33.79,35.338819306512484,38.25124736174627,28.006131870979587
2023-11-20 10:45:00,10.325,10,0,11,False,False,20.0,33.545,35.235057705241374,36.589313923016,31.14778553420618
2023-11-20 11:00:00,10.5,11,0,11,False,False,20.0,33.3,31.6635503546772,34.18367623514678,26.235276963466664
2023-11-20 11:15:00,10.6,11,0,11,False,False,20.0,33.16,32.54377856806812,29.890844675249923,
2023-11-20 11:30:00,10.7,11,0,11,False,False,20.0,33.019999999999996,31.36144299727109,34.40968805754474,29.355533022116212
2023-11-20 11:45:00,10.8,11,0,11,False,False,20.0,32.879999999999995,32.55761845456689,29.778761441724036,27.36822932836377
2023-11-20 12:00:00,10.9,12,0,11,False,False,20.0,32.739999999999995,32.27794857372138,35.24974798650803,28.46063210614993
2023-11-20 12:15:00,10.85,12,0,11,False,False,20.0,32.81,33.979490798404015,28.66549186014561,32.18912204483636
2023-11-20 12:30:00,10.8,12,0,11,False,False,20.0,32.879999999999995,34.845463119179406,30.04092432693085,31.579228390575093
2023-11-20 12:45:00,10.75,12,0,11,False,False,20.0,32.95,35.04352571618494,31.398545276823175,32.9932111472413
2023-11-20 13:00:00,10.7,13,0,11,False,False,20.0,33.019999999999996,32.176747960132545,37.13757321751171,22.335147883964673
2023-11-20 13:15:00,10.5,13,0,11,False,False,20.0,33.3,32.9861671893832,28.34910616168461,39.874953066979145
2023-11-20 13:30:00,10.3,13,0,11,False,False,20.0,33.58,31.054842711668574,29.547676840748302,36.56138617040857
2023-11-20 13:45:00,10.1,13,0,11,False,False,20.0,33.86,32.65119490025572,32.996295910379324,29.311759221210618
2023-11-20 14:00:00,9.9,14,0,11,False,False,20.0,34.14,35.58727744964619,36.69032310394858,38.928322165933736
2023-11-20 14:15:00,9.9,14,0,11,False,False,20.0,34.14,36.56337423532235,43.18190631209476,47.476210778405566
2023-11-20 14:30:00,9.9,14,0,11,False,False,20.0,34.14,32.28847669218012,32.16480691137538,35.8083070438109
2023-11-20 14:45:00,9.9,14,0,11,False,False,20.0,34.14,33.25130361127066,36.294217525614215,36.335116574336084
2023-11-20 15:00:00,9.9,15,0,11,False,False,20.0,34.14,34.10039136456161,31.188190390865394,30.631276035734494
2023-11-20 15:15:00,9.825,15,0,11,False,False,20.0,34.245,34.665241738229405,26.416260014248312,36.928699892482605
2023-11-20 15:30:00,9.75,15,0,11,False,False,20.0,34.35,33.13559472011753,34.25643691532725,30.591949195870615
2023-11-20 15:45:00,9.675,15,0,11,False,False,20.0,34.455,35.091091566696136,28.70861877367342,29.301075488466935
2023-11-20 16:00:00,9.6,16,0,11,False,False,20.0,34.56,33.84924097939363,37.37649187823607,37.01039822653393
2023-11-20 16:15:00,9.5,16,0,11,False,False,20.0,34.7,34.67832159368258,37.32292548697328,33.439465558449854
2023-11-20 16:30:00,9.399999999999999,16,0,11,False,False,20.0,34.84,35.659426372005555,33.1597198117051,21.523727659070694
2023-11-20 16:45:00,9.299999999999999,16,0,11,False,False,20.0,34.980000000000004,34.98963340471641,40.90542453047212,33.83590282195407
2023-11-20 17:00:00,9.2,17,0,11,False,False,20.0,35.12,34.46542116421014,31.214329367878253,25.521360092149333
2023-11-20 17:15:00,9.125,17,0,11,False,False,20.0,35.225,35.060585294111256,34.211622836546226,32.17712975905767
2023-11-20 17:30:00,9.05,17,0,11,False,False,20.0,35.33,35.197455561191994,30.1231080881892,33.31380097217021
2023-11-20 17:45:00,8.975,17,0,11,False,False,20.0,35.435,34.87998345517681,34.918449084357725,
2023-11-20 18:00:00,8.9,18,0,11,False,False,20.0,35.54,35.151805905999346,34.403917931663834,27.178158349793797
2023-11-20 18:15:00,8.875,18,0,11,False,False,20.0,35.575,37.972970755757075,35.76174908260679,33.08632773140454
2023-11-20 18:30:00,8.850000000000001,18,0,11,False,False,20.0,35.61,36.45137917191186,30.038680478411234,40.16976145044432
2023-11-20 18:45:00,8.825000000000001,18,0,11,False,False,20.0,35.644999999999996,35.20177952295626,40.60151033295539,28.365282826941776
2023-11-20 19:00:00,8.8,19,0,11,False,False,20.0,35.68,36.7254316067661,39.78057980008515,33.54342295530153
2023-11-20 19:15:00,8.75,19,0,11,False,False,20.0,35.75,35.249270765365985,48.497812059573825,43.41427096964627
2023-11-20 19:30:00,8.7,19,0,11,False,False,20.0,35.82,37.57968695637996,33.13602460342952,29.379999342163643
2023-11-20 19:45:00,8.65,19,0,11,False,False,20.0,35.89,36.44446328829714,37.61179253123735,43.25268046186022
2023-11-20 20:00:00,8.6,20,0,11,False,False,20.0,35.96,35.79904678399366,33.39755789505044,27.45448472391231
2023-11-20 20:15:00,8.575,20,0,11,False,False,20.0,35.995,36.666575388715415,39.117106517752696,37.479939108126075
2023-11-20 20:30:00,8.55,20,0,11,False,False,20.0,36.03,33.673685771897254,29.136872912412098,38.43237928995025
2023-11-20 20:45:00,8.525,20,0,11,False,False,20.0,36.065,34.37484879663529,36.25622815352957,
2023-11-20 21:00:00,8.5,21,0,11,False,False,20.0,36.099999999999994,34.30911249040141,35.105651610134665,30.136740213842735
2023-11-20 21:15:00,8.475,21,0,11,False,False,20.0,36.135,36.34941464214556,37.74618807692359,33.267938817770315
2023-11-20 21:30:00,8.45,21,0,11,False,False,20.0,36.17,38.76877249922764,34.55629031703243,
2023-11-20 21:45:00,8.425,21,0,11,False,False,20.0,36.205,39.55195021928895,30.85221776612442,39.87088404289924
2023-11-20 22:00:00,8.4,22,0,11,False,True,16.0,30.64,31.597076652161135,25.00067954036633,26.08869696729674
2023-11-20 22:15:00,8.35,22,0,11,False,True,16.0,30.71,31.461266712416688,31.579557180802396,26.263509584127153
2023-11-20 22:30:00,8.3,22,0,11,False,True,16.0,30.779999999999998,28.078413398770888,29.6606305817185,39.06943319478589
2023-11-20 22:45:00,8.25,22,0,11,False,True,16.0,30.85,30.03598930039897,33.0605226862511,25.5517423285638
2023-11-20 23:00:00,8.2,23,0,11,False,True,16.0,30.92,29.738324372137644,32.61778822894735,33.08046153035452
2023-11-20 23:15:00,8.174999999999999,23,0,11,False,True,16.0,30.955,30.023728602623326,36.2506683836898,31.03061880706971
2023-11-20 23:30:00,8.149999999999999,23,0,11,False,True,16.0,30.990000000000002,30.737784272122816,35.40948106269467,26.82414762983246
2023-11-20 23:45:00,8.125,23,0,11,False,True,16.0,31.025,30.316864133454306,31.454387012570034,30.624102668045165
2023-11-21 00:00:00,8.1,0,1,11,False,True,16.0,31.060000000000002,28.09105028443632,25.2902416627264,33.60836537479234
2023-11-21 00:15:00,8.075,0,1,11,False,True,16.0,31.095,32.2168653841763,27.531727249498246,35.50464833762011
2023-11-21 00:30:00,8.05,0,1,11,False,True,16.0,31.13,29.52088546139029,46.946977812138456,34.03911582960649
2023-11-21 00:45:00,8.025,0,1,11,False,True,16.0,31.165,31.523870296166724,29.67828369573648,27.546922110851185
2023-11-21 01:00:00,8.0,1,1,11,False,True,16.0,31.2,34.31112400462496,27.254719637482108,19.335685870216476
2023-11-21 01:15:00,7.675,1,1,11,False,True,16.0,31.654999999999998,30.27592311262036,29.392609982042114,22.81201178490709
2023-11-21 01:30:00,7.35,1,1,11,False,True,16.0,32.11,28.314568715880505,30.554725914515643,35.21237876087185
2023-11-21 01:45:00,7.025,1,1,11,False,True,16.0,32.565,32.13599366717983,36.59520035080774,25.249775004511136
2023-11-21 02:00:00,6.7,2,1,11,False,True,16.0,33.019999999999996,34.67143945249785,34.3986442741426,37.40254453433844
2023-11-21 02:15:00,6.6,2,1,11,False,True,16.0,33.16,36.09752118133089,28.572263971396016,31.214143358889636
2023-11-21 02:30:00,6.5,2,1,11,False,True,16.0,33.3,31.45567560832137,37.951039806547726,39.57277660351572
2023-11-21 02:45:00,6.4,2,1,11,False,True,16.0,33.44,34.18504883485478,30.029591205363037,34.449150167648845
2023-11-21 03:00:00,6.3,3,1,11,False,True,16.0,33.58,32.882034314829916,35.47941255760834,
2023-11-21 03:15:00,6.125,3,1,11,False,True,16.0,33.825,33.6660774685438,33.574056178539095,36.484793888619905
2023-11-21 03:30:00,5.949999999999999,3,1,11,False,True,16.0,34.07,38.036515020525556,35.81218484502759,33.80926986776716
2023-11-21 03:45:00,5.7749999999999995,3,1,11,False,True,16.0,34.315,32.060544507407265,30.124127261394072,44.310549746836486
2023-11-21 04:00:00,5.6,4,1,11,False,True,16.0,34.56,34.94060949224186,34.09332955448965,39.9898156033274
2023-11-21 04:15:00,5.3999999999999995,4,1,11,False,True,16.0,34.84,35.54153975764815,34.20029021175577,35.11361619834741
2023-11-21 04:30:00,5.199999999999999,4,1,11,False,True,16.0,35.12,36.74867948740902,36.57959321082821,34.13911003986372
2023-11-21 04:45:00,5.0,4,1,11,False,True,16.0,35.4,35.546974730206344,37.816488271824234,38.382388638684716
2023-11-21 05:00:00,4.8,5,1,11,False,True,16.0,35.68,36.142075809256156,29.308122813276444,24.54919584810732
2023-11-21 05:15:00,4.625,5,1,11,False,True,16.0,35.925,35.33752714886731,34.221930221272544,42.51238433011126
2023-11-21 05:30:00,4.449999999999999,5,1,11,False,True,16.0,36.17,36.57369041186766,37.60972348671758,40.00283645379077
2023-11-21 05:45:00,4.2749999999999995,5,1,11,False,True,16.0,36.415000000000006,35.90021158675389,31.53144139028968,33.451492685991326
2023-11-21 06:00:00,4.1,6,1,11,False,False,20.0,42.26,43.192357834784076,39.213630617276884,38.38536328672714
2023-11-21 06:15:00,3.9499999999999997,6,1,11,False,False,20.0,42.47,41.915584495934546,43.94077980499897,43.84146252072778
2023-11-21 06:30:00,3.8,6,1,11,False,False,20.0,42.67999999999999,43.24565059085327,44.49861382098901,44.915618561863994
2023-11-21 06:45:00,3.65,6,1,11,False,False,20.0,42.89,42.84610577947253,43.14186677706148,41.43438176826626
2023-11-21 07:00:00,3.5,7,1,11,False,False,20.0,43.099999999999994,44.789075376158245,43.40481797946675,42.81473944916681
2023-11-21 07:15:00,3.475,7,1,11,False,False,20.0,43.135,43.05790941461727,44.1953670776994,45.22660370620545
2023-11-21 07:30:00,3.45,7,1,11,False,False,20.0,43.17,40.51045129768968,42.86984649928405,43.15957198637514
2023-11-21 07:45:00,3.425,7,1,11,False,False,20.0,43.205,45.097882251070985,43.398289766766055,43.475025331212926
2023-11-21 08:00:00,3.4,8,1,11,False,False,20.0,43.24,41.88140154870607,44.468133167462,44.34501404045869
2023-11-21 08:15:00,3.45,8,1,11,False,False,20.0,43.17,42.18935049202677,42.11141581047009,50.44838978344937
2023-11-21 08:30:00,3.5,8,1,11,False,False,20.0,43.099999999999994,42.20650805893476,43.917406030835814,49.13196866073596
2023-11-21 08:45:00,3.55,8,1,11,False,False,20.0,43.03,45.09165713975623,48.055844224618355,35.16762517330422
2023-11-21 09:00:00,3.6,9,1,11,False,False,20.0,42.959999999999994,39.75648867903195,35.63116218241582,32.365163261585124
2023-11-21 09:15:00,3.675,9,1,11,False,False,20.0,42.855,47.561622800489985,45.59591803162148,47.765911641946175
2023-11-21 09:30:00,3.75,9,1,11,False,False,20.0,42.75,44.334085213599074,36.59270665364056,
2023-11-21 09:45:00,3.825,9,1,11,False,False,20.0,42.644999999999996,42.979858371193735,38.647999205296806,36.99278118842675
2023-11-21 10:00:00,3.9,10,1,11,False,False,20.0,42.54,42.45765899907557,48.293846968428376,40.68842891076366
2023-11-21 10:15:00,3.925,10,1,11,False,False,20.0,42.504999999999995,42.93333111228648,40.6393351247821,40.259843208108826
2023-11-21 10:30:00,3.95,10,1,11,False,False,20.0,42.47,43.251683642569006,43.1670606414573,43.631242976807606
2023-11-21 10:45:00,3.975,10,1,11,False,False,20.0,42.434999999999995,43.40282337892508,44.02161177678967,47.84024613431621
2023-11-21 11:00:00,4.0,11,1,11,False,False,20.0,42.4,43.23340669900517,44.583571968575384,39.131207821875726
2023-11-21 11:15:00,4.0,11,1,11,False,False,20.0,42.4,42.53437102188287,37.23131333550125,44.91732971970105
2023-11-21 11:30:00,4.0,11,1,11,False,False,20.0,42.4,42.10399236953901,42.09808648534028,39.168619963130716
2023-11-21 11:45:00,4.0,11,1,11,False,False,20.0,42.4,42.173090074519735,40.08710307575488,48.552518245475966
2023-11-21 12:00:00,4.0,12,1,11,False,False,20.0,42.4,42.107637579470975,43.961395291452355,41.820099044657915
2023-11-21 12:15:00,3.95,12,1,11,False,False,20.0,42.47,44.17065514530059,42.97343002071483,42.70863560904749
2023-11-21 12:30:00,3.9,12,1,11,False,False,20.0,42.54,43.43033508342129,47.03227211319258,46.40727168957605
2023-11-21 12:45:00,3.8499999999999996,12,1,11,False,False,20.0,42.61,38.19941704800358,40.72784504636266,42.08591848144183
2023-11-21 13:00:00,3.8,13,1,11,False,False,20.0,42.67999999999999,43.663851164794636,43.69659246680086,63.01250036861883
2023-11-21 13:15:00,3.5999999999999996,13,1,11,False,False,20.0,42.959999999999994,43.25210429207816,40.42038757359968,42.73747147188697
2023-11-21 13:30:00,3.4,13,1,11,False,False,20.0,43.24,43.211936865331154,44.983114413206465,46.37977746207142
2023-11-21 13:45:00,3.2,13,1,11,False,False,20.0,43.519999999999996,42.937222320366665,47.114106932685715,52.44150522855959
2023-11-21 14:00:00,3.0,14,1,11,False,False,20.0,43.8,45.48616907997902,42.487702030657076,44.89087042074834
2023-11-21 14:15:00,2.9,14,1,11,False,False,20.0,43.94,45.36128969318428,37.23519442452971,48.13831313513279
2023-11-21 14:30:00,2.8,14,1,11,False,False,20.0,44.08,42.92068349826459,44.929198529848165,47.22225984969726
